"","d1","v1","d2","v2","d3","v3","d4","v4","d5","v5","r0","a","b","r1","r2","w"
"1",1.3344148101259,0.22851230378738,1.2560649251537,0.22207701614465,1.1162940399608,0.22881781638102,0.9048015956402,0.23530592574041,0.6552669746919,0.23394403463938,1.821374875268,8.399328102946,0.182160791436,4.528019847175,1.24737283097,0.376189211207
"2",1.2298503196107,0.21698687533114,1.1502084166786,0.211182386589,0.9942483985076,0.21821408707817,0.7677718492064,0.22058031144735,0.511920473493,0.21356836948788,1.912374099802,8.370936288236,0.179387406495,4.742067315749,1.342498887431,0.364648443782
"3",1.4022787171073,0.23294440788506,1.3276547080678,0.22703744240309,1.2066871585924,0.23510796786422,1.0153113102233,0.24143710831108,0.7816980934997,0.24260341706046,1.773166333629,8.910783132143,0.188126098748,4.367467211225,1.295967339491,0.398315102115
"4",1.2630384019165,0.22123824409267,1.1852277792129,0.21500800026949,1.0386116782859,0.22199578631914,0.8228370700903,0.22559932064331,0.5737569360169,0.22219156536694,1.820068109262,8.596967177172,0.175346986536,4.697210785497,1.317420153052,0.362348883026
"5",1.3703353484871,0.22940289550841,1.2971612746681,0.22397862400011,1.1723264911213,0.23166005065829,0.9769103108726,0.23730717770343,0.7412941386974,0.23806558649722,1.801063479405,8.874759090102,0.184714836853,4.405138179886,1.319490530293,0.379321143865
"6",1.2522596087201,0.22046137962605,1.1729885082082,0.21423117078555,1.0211057704686,0.22116193229534,0.7993682987493,0.2243282239825,0.546156220375,0.21902038162572,1.867371648011,8.605774232185,0.174117466796,4.736908865227,1.332637353612,0.396870721415
"7",1.2437530216922,0.21910018719052,1.1636545270052,0.2134251926537,1.0057040742791,0.21991725427963,0.7781417911625,0.2225819502652,0.5196643806272,0.21678701923729,1.927140452553,8.455687143145,0.18679968785,4.755020450966,1.347505993968,0.392636286795
"8",1.3213424310668,0.22605318046142,1.2448278708874,0.2199557826041,1.1072548092245,0.2266104385441,0.8981647600412,0.23221281369402,0.651972451899,0.23127335995945,1.844846678172,8.403510117438,0.173987842657,4.485968017453,1.282863384874,0.375927397197
"9",1.3583743676748,0.22867428058954,1.2844591612979,0.22283631158666,1.1590402829164,0.23025500628764,0.963267955116,0.23561787204189,0.7281136551458,0.23756581170289,1.780194579096,8.512922526501,0.176842362495,4.379682485974,1.324288545729,0.37673229508
"10",1.3350636341598,0.22977156597689,1.2547842910973,0.22367456394449,1.1143335843859,0.22955354731798,0.9006811583593,0.2360501939658,0.6505883756286,0.23455444793301,1.788433230571,8.618754065497,0.187407448815,4.615537425442,1.241176885478,0.386953578284
